order_id,so_number,invoice_symbol,invoice_number,order_date,customer_code,warehouse_code,payment_method,notes,total_amount,total_quantity,processing_status,created_at,updated_at
198,BH25.0219,C25TTN,225,2025-02-22,KH-00156,,,,42500000.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
199,BH25.0204,C25TTN,210,2025-02-22,KH-00145,,,,45880000.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
200,BH25.0212,C25TTN,218,2025-02-22,KH-00152,,,,77660000.0,70,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
201,BH25.0203,C25TTN,209,2025-02-22,KH-00144,,,,44836156.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
202,BH25.0202,C25TTN,208,2025-02-22,KH-00143,,,,59400000.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
203,BH25.0201,C25TTN,207,2025-02-22,KH-00142,,,,26900000.0,22,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
204,BH25.0185,C25TTN,191,2025-02-22,KH-00006,,,,29298512.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
205,BH25.0186,C25TTN,192,2025-02-22,KH-00006,,,,58185916.0,32,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
206,BH25.0187,C25TTN,193,2025-02-22,KH-00006,,,,38662586.0,28,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
207,BH25.0188,C25TTN,194,2025-02-22,KH-00133,,,,35040000.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
208,BH25.0190,C25TTN,196,2025-02-22,KH-00136,,,,84740000.0,76,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
209,BH25.0191,C25TTN,197,2025-02-22,KH-00137,,,,73160000.0,58,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
210,BH25.0192,C25TTN,198,2025-02-22,KH-00138,,,,105700000.0,100,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
211,BH25.0189,C25TTN,195,2025-02-22,KH-00135,,,,68360000.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
212,BH25.0194,C25TTN,200,2025-02-22,KH-00100,,,,72339044.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
213,BH25.0195,C25TTN,201,2025-02-22,KH-00139,,,,147145720.0,100,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
214,BH25.0196,C25TTN,202,2025-02-22,KH-00078,,,,2600000.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
215,BH25.0197,C25TTN,203,2025-02-22,KH-00140,,,,81520000.0,58,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
216,BH25.0198,C25TTN,204,2025-02-22,KH-00141,,,,217640000.0,240,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
217,BH25.0199,C25TTN,205,2025-02-22,KH-00064,,,,141560000.0,120,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
218,BH25.0200,C25TTN,206,2025-02-22,KH-00065,,,,69180000.0,58,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
219,BH25.0193,C25TTN,199,2025-02-22,KH-00022,,,,36540000.0,32,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
220,BH25.0220,C25TTN,226,2025-02-24,KH-00006,,,,26574068.0,14,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
221,BH25.0221,C25TTN,227,2025-02-24,KH-00006,,,,14482590.0,10,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
222,BH25.0222,C25TTN,228,2025-02-24,KH-00006,,,,63076282.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
223,BH25.0223,C25TTN,229,2025-02-24,KH-00006,,,,56408508.0,32,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
224,BH25.0224,C25TTN,231,2025-02-24,KH-00023,,,,22572224.0,12,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
225,BH25.0229,C25TTN,236,2025-02-25,KH-00133,,,,34822962.0,46,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
226,BH25.0230,C25TTN,237,2025-02-25,KH-00159,,,,9222222.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
227,BH25.0228,C25TTN,235,2025-02-25,KH-00158,,,,46080000.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
228,BH25.0226,C25TTN,233,2025-02-25,KH-00157,,,,14037038.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
229,BH25.0225,C25TTN,232,2025-02-25,KH-00042,,,,51759244.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
230,BH25.0227,C25TTN,234,2025-02-25,KH-00042,,,,49953690.0,32,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
231,BH25.0239,C25TTN,246,2025-02-26,KH-00167,,,,48780000.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
232,BH25.0242,C25TTN,249,2025-02-26,KH-00170,,,,83400000.0,72,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
233,BH25.0241,C25TTN,248,2025-02-26,KH-00169,,,,178840000.0,154,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
234,BH25.0240,C25TTN,247,2025-02-26,KH-00168,,,,65764234.0,72,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
235,BH25.0238,C25TTN,245,2025-02-26,KH-00166,,,,46625286.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
236,BH25.0237,C25TTN,244,2025-02-26,KH-00165,,,,21780000.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
237,BH25.0235,C25TTN,242,2025-02-26,KH-00163,,,,48031848.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
238,BH25.0234,C25TTN,241,2025-02-26,KH-00162,,,,21020000.0,18,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
239,BH25.0233,C25TTN,240,2025-02-26,KH-00075,,,,49800000.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
240,BH25.0232,C25TTN,239,2025-02-26,KH-00161,,,,42394430.0,26,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
241,BH25.0231,C25TTN,238,2025-02-26,KH-00160,,,,5537038.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
242,BH25.0236,C25TTN,243,2025-02-26,KH-00164,,,,51500000.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
243,BH25.0243,C25TTN,250,2025-02-27,KH-00171,,,,48518518.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
244,BH25.0244,C25TTN,252,2025-02-27,KH-00022,,,,4600000.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
245,BH25.0245,C25TTN,254,2025-02-28,KH-00040,,,,122400000.0,68,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
246,BH25.0246,C25TTN,255,2025-02-28,KH-00172,,,,277888888.0,164,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
247,BH25.0248,C25TTN,00000257,2025-03-01,KH-00173,,,,186839076.0,108,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
248,BH25.0247,C25TTN,00000256,2025-03-01,KH-00019,,,,289648336.0,180,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
249,BH25.0251,C25TTN,00000260,2025-03-06,KH-00175,,,,14981482.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
250,BH25.0250,C25TTN,00000259,2025-03-06,KH-00174,,,,46600000.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
251,BH25.0249,C25TTN,00000258,2025-03-06,KH-00011,,,,4611112.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
252,BH25.0252,C25TTN,00000261,2025-03-07,KH-00176,,,,2944444.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
253,BH25.0253,C25TTN,00000263,2025-03-07,KH-00159,,,,32277778.0,14,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
254,BH25.0254,C25TTN,00000264,2025-03-08,KH-00006,,,,33558512.0,24,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
255,BH25.0255,C25TTN,00000265,2025-03-08,KH-00006,,,,15038146.0,10,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
256,BH25.0256,C25TTN,00000266,2025-03-08,KH-00006,,,,61271472.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
257,BH25.0262,C25TTN,00000272,2025-03-10,KH-00012,,,,5185186.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
258,BH25.0260,C25TTN,00000270,2025-03-10,KH-00035,,,,24680000.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
259,BH25.0261,C25TTN,00000271,2025-03-10,KH-00179,,,,8481482.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
260,BH25.0258,C25TTN,00000268,2025-03-10,KH-00177,,,,14777778.0,6,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
261,BH25.0257,C25TTN,00000267,2025-03-10,KH-00010,,,,116720000.0,100,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
262,BH25.0259,C25TTN,00000269,2025-03-10,KH-00178,,,,4425926.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
263,BH25.0263,C25TTN,00000274,2025-03-13,KH-00006,,,,31272216.0,24,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
264,BH25.0264,C25TTN,00000275,2025-03-13,KH-00006,,,,26427034.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
265,BH25.0265,C25TTN,00000276,2025-03-13,KH-00006,,,,42797768.0,26,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
266,BH25.0266,C25TTN,00000277,2025-03-13,KH-00006,,,,102153320.0,64,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
267,BH25.0267,C25TTN,00000278,2025-03-13,KH-00173,,,,78283334.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
268,BH25.0268,C25TTN,00000279,2025-03-13,KH-00173,,,,297647776.0,156,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
269,BH25.0269,C25TTN,00000280,2025-03-13,KH-00173,,,,129830554.0,50,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
270,BH25.0275,C25TTN,00000287,2025-03-14,KH-00183,,,,40000000.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
271,BH25.0273,C25TTN,00000285,2025-03-14,KH-00182,,,,26280000.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
272,BH25.0274,C25TTN,00000286,2025-03-14,KH-00027,,,,26008078.0,22,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
273,BH25.0271,C25TTN,00000283,2025-03-14,KH-00133,,,,6000000.0,12,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
274,BH25.0270,C25TTN,00000281,2025-03-14,KH-00180,,,,94420000.0,80,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
275,BH25.0272,C25TTN,00000284,2025-03-14,KH-00181,,,,290634174.0,206,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
276,BH25.0291,C25TTN,00000306,2025-03-17,KH-00186,,,,32929630.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
277,BH25.0290,C25TTN,00000305,2025-03-17,KH-00173,,,,77898334.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
278,BH25.0289,C25TTN,00000304,2025-03-17,KH-00173,,,,168715554.0,82,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
279,BH25.0288,C25TTN,00000303,2025-03-17,KH-00173,,,,221303704.0,114,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
280,BH25.0287,C25TTN,00000302,2025-03-17,KH-00173,,,,103864448.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
281,BH25.0286,C25TTN,00000301,2025-03-17,KH-00173,,,,103864448.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
282,BH25.0284,C25TTN,00000297,2025-03-17,KH-00173,,,,331527774.0,158,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
283,BH25.0285,C25TTN,00000300,2025-03-17,KH-00173,,,,239227596.0,120,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
284,BH25.0282,C25TTN,00000295,2025-03-17,KH-00173,,,,34863888.0,10,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
285,BH25.0281,C25TTN,00000294,2025-03-17,KH-00185,,,,5092592.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
286,BH25.0280,C25TTN,00000293,2025-03-17,KH-00014,,,,90320000.0,88,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
287,BH25.0279,C25TTN,00000292,2025-03-17,KH-00010,,,,100570296.0,80,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
288,BH25.0278,C25TTN,00000290,2025-03-17,KH-00079,,,,44340000.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
289,BH25.0277,C25TTN,00000289,2025-03-17,KH-00184,,,,25300000.0,22,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
290,BH25.0276,C25TTN,00000288,2025-03-17,KH-00046,,,,216329578.0,136,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
291,BH25.0283,C25TTN,00000296,2025-03-17,KH-00173,,,,94966666.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
292,BH25.0299,C25TTN,00000314,2025-03-18,KH-00068,,,,34980000.0,44,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
293,BH25.0304,C25TTN,00000319,2025-03-18,KH-00098,,,,301400000.0,260,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
294,BH25.0302,C25TTN,00000317,2025-03-18,KH-00078,,,,21100000.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
295,BH25.0301,C25TTN,00000316,2025-03-18,KH-00024,,,,94520000.0,80,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
296,BH25.0300,C25TTN,00000315,2025-03-18,KH-00190,,,,36374000.0,28,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
297,BH25.0298,C25TTN,00000313,2025-03-18,KH-00189,,,,23140000.0,22,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
298,BH25.0303,C25TTN,00000318,2025-03-18,KH-00096,,,,55574000.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
299,BH25.0296,C25TTN,00000311,2025-03-18,KH-00016,,,,50160000.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
300,BH25.0295,C25TTN,00000310,2025-03-18,KH-00188,,,,73249816.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
301,BH25.0294,C25TTN,00000309,2025-03-18,KH-00188,,,,77898334.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
302,BH25.0293,C25TTN,00000308,2025-03-18,KH-00187,,,,5537038.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
303,BH25.0297,C25TTN,00000312,2025-03-18,KH-00186,,,,30725924.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
304,BH25.0292,C25TTN,00000307,2025-03-18,KH-00001,,,,13833334.0,6,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
305,BH25.0322,C25TTN,00000337,2025-03-19,KH-00075,,,,137134810.0,104,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
306,BH25.0323,C25TTN,00000338,2025-03-19,KH-00198,,,,133710458.0,118,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
307,BH25.0324,C25TTN,00000339,2025-03-19,KH-00199,,,,61340000.0,54,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
308,BH25.0325,C25TTN,00000340,2025-03-19,KH-00112,,,,52522962.0,44,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
309,BH25.0326,C25TTN,00000341,2025-03-19,KH-00126,,,,36300000.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
310,BH25.0327,C25TTN,00000342,2025-03-19,KH-00130,,,,50400000.0,44,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
311,BH25.0331,C25TTN,00000346,2025-03-19,KH-00201,,,,108468424.0,80,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
312,BH25.0330,C25TTN,00000345,2025-03-19,KH-00083,,,,203900000.0,174,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
313,BH25.0321,C25TTN,00000336,2025-03-19,KH-00078,,,,67868248.0,80,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
314,BH25.0332,C25TTN,00000347,2025-03-19,KH-00202,,,,45320000.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
315,BH25.0333,C25TTN,00000348,2025-03-19,KH-00022,,,,7520000.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
316,BH25.0334,C25TTN,00000349,2025-03-19,KH-00203,,,,4611112.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
317,BH25.0335,C25TTN,00000350,2025-03-19,KH-00022,,,,7520000.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
318,BH25.0329,C25TTN,00000344,2025-03-19,KH-00200,,,,58280000.0,48,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
319,BH25.0320,C25TTN,00000335,2025-03-19,KH-00190,,,,70880000.0,62,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
320,BH25.0328,C25TTN,00000343,2025-03-19,KH-00086,,,,75127574.0,68,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
321,BH25.0318,C25TTN,00000333,2025-03-19,KH-00196,,,,31500000.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
322,BH25.0319,C25TTN,00000334,2025-03-19,KH-00197,,,,116140000.0,100,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
323,BH25.0305,C25TTN,00000320,2025-03-19,KH-00173,,,,118679812.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
324,BH25.0306,C25TTN,00000321,2025-03-19,KH-00173,,,,51932222.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
325,BH25.0308,C25TTN,00000323,2025-03-19,KH-00023,,,,8851852.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
326,BH25.0309,C25TTN,00000324,2025-03-19,KH-00065,,,,161480000.0,136,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
327,BH25.0310,C25TTN,00000325,2025-03-19,KH-00192,,,,31320000.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
328,BH25.0311,C25TTN,00000326,2025-03-19,KH-00065,,,,182940000.0,152,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
329,BH25.0307,C25TTN,00000322,2025-03-19,KH-00191,,,,5537038.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
330,BH25.0312,C25TTN,00000327,2025-03-19,KH-00022,,,,51272860.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
331,BH25.0313,C25TTN,00000328,2025-03-19,KH-00193,,,,160772996.0,136,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
332,BH25.0314,C25TTN,00000329,2025-03-19,KH-00007,,,,34800000.0,28,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
333,BH25.0315,C25TTN,00000330,2025-03-19,KH-00109,,,,35180000.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
334,BH25.0316,C25TTN,00000331,2025-03-19,KH-00194,,,,70280000.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
335,BH25.0317,C25TTN,00000332,2025-03-19,KH-00195,,,,43920000.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
336,BH25.0368,C25TTN,00000383,2025-03-20,KH-00216,,,,122140000.0,102,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
337,BH25.0362,C25TTN,00000377,2025-03-20,KH-00078,,,,14260000.0,24,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
338,BH25.0363,C25TTN,00000378,2025-03-20,KH-00004,,,,116640000.0,100,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
339,BH25.0364,C25TTN,00000379,2025-03-20,KH-00104,,,,213260000.0,178,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
340,BH25.0365,C25TTN,00000380,2025-03-20,KH-00132,,,,187480000.0,158,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
341,BH25.0381,C25TTN,00000396,2025-03-20,KH-00222,,,,46100000.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
342,BH25.0366,C25TTN,00000381,2025-03-20,KH-00214,,,,46580000.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
343,BH25.0367,C25TTN,00000382,2025-03-20,KH-00215,,,,61120000.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
344,BH25.0361,C25TTN,00000376,2025-03-20,KH-00190,,,,1880000.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
345,BH25.0369,C25TTN,00000384,2025-03-20,KH-00206,,,,40460000.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
346,BH25.0377,C25TTN,00000392,2025-03-20,KH-00004,,,,45280000.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
347,BH25.0371,C25TTN,00000386,2025-03-20,KH-00057,,,,157360000.0,136,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
348,BH25.0372,C25TTN,00000387,2025-03-20,KH-00189,,,,113395652.0,98,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
349,BH25.0373,C25TTN,00000388,2025-03-20,KH-00148,,,,71860000.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
350,BH25.0374,C25TTN,00000389,2025-03-20,KH-00218,,,,80120000.0,68,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
351,BH25.0375,C25TTN,00000390,2025-03-20,KH-00219,,,,68160000.0,62,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
352,BH25.0376,C25TTN,00000391,2025-03-20,KH-00220,,,,100190572.0,82,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
353,BH25.0378,C25TTN,00000393,2025-03-20,KH-00198,,,,59940000.0,48,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
354,BH25.0379,C25TTN,00000394,2025-03-20,KH-00221,,,,69040000.0,60,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
355,BH25.0380,C25TTN,00000395,2025-03-20,KH-00101,,,,40380000.0,34,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
356,BH25.0360,C25TTN,00000375,2025-03-20,KH-00213,,,,4611112.0,2,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
357,BH25.0370,C25TTN,00000385,2025-03-20,KH-00217,,,,146660000.0,126,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
358,BH25.0359,C25TTN,00000374,2025-03-20,KH-00208,,,,49190572.0,36,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
359,BH25.0351,C25TTN,00000366,2025-03-20,KH-00211,,,,63060000.0,56,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
360,BH25.0357,C25TTN,00000372,2025-03-20,KH-00022,,,,4800000.0,4,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
361,BH25.0358,C25TTN,00000373,2025-03-20,KH-00022,,,,39912860.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
362,BH25.0336,C25TTN,00000351,2025-03-20,KH-00186,,,,15048148.0,8,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
363,BH25.0337,C25TTN,00000352,2025-03-20,KH-00204,,,,49814814.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
364,BH25.0338,C25TTN,00000353,2025-03-20,KH-00205,,,,117480000.0,114,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
365,BH25.0339,C25TTN,00000354,2025-03-20,KH-00065,,,,277140000.0,236,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
366,BH25.0340,C25TTN,00000355,2025-03-20,KH-00007,,,,34880000.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
367,BH25.0342,C25TTN,00000357,2025-03-20,KH-00076,,,,123717000.0,112,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
368,BH25.0343,C25TTN,00000358,2025-03-20,KH-00207,,,,61215148.0,46,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
369,BH25.0344,C25TTN,00000359,2025-03-20,KH-00097,,,,52242962.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
370,BH25.0345,C25TTN,00000360,2025-03-20,KH-00208,,,,62860000.0,54,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
371,BH25.0341,C25TTN,00000356,2025-03-20,KH-00206,,,,19600000.0,16,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
372,BH25.0347,C25TTN,00000362,2025-03-20,KH-00064,,,,120945000.0,82,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
373,BH25.0346,C25TTN,00000361,2025-03-20,KH-00140,,,,48520000.0,48,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
374,BH25.0355,C25TTN,00000370,2025-03-20,KH-00067,,,,76801572.0,50,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
375,BH25.0354,C25TTN,00000369,2025-03-20,KH-00163,,,,45120000.0,38,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
376,BH25.0353,C25TTN,00000368,2025-03-20,KH-00212,,,,25000000.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
377,BH25.0356,C25TTN,00000371,2025-03-20,KH-00074,,,,20800000.0,20,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
378,BH25.0350,C25TTN,00000365,2025-03-20,KH-00151,,,,175923848.0,110,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
379,BH25.0349,C25TTN,00000364,2025-03-20,KH-00210,,,,63355468.0,66,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
380,BH25.0348,C25TTN,00000363,2025-03-20,KH-00209,,,,50022080.0,48,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
381,BH25.0352,C25TTN,00000367,2025-03-20,KH-00154,,,,97020000.0,84,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
382,BH25.0415,C25TTN,00000432,2025-03-21,KH-00239,,,,68714000.0,46,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
383,BH25.0406,C25TTN,00000423,2025-03-21,KH-00234,,,,48440000.0,42,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
384,BH25.0408,C25TTN,00000425,2025-03-21,KH-00006,,,,38224440.0,24,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
385,BH25.0409,C25TTN,00000426,2025-03-21,KH-00236,,,,36420000.0,30,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
386,BH25.0410,C25TTN,00000427,2025-03-21,KH-00065,,,,101860000.0,86,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
387,BH25.0411,C25TTN,00000428,2025-03-21,KH-00057,,,,133300000.0,114,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
388,BH25.0412,C25TTN,00000429,2025-03-21,KH-00235,,,,52900000.0,40,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
389,BH25.0413,C25TTN,00000430,2025-03-21,KH-00237,,,,44840000.0,28,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
390,BH25.0414,C25TTN,00000431,2025-03-21,KH-00238,,,,67092286.0,52,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
391,BH25.0416,C25TTN,00000433,2025-03-21,KH-00240,,,,78100000.0,70,pending,2026-05-20 04:20:40,2026-05-20 04:20:40
